"# PDIoT walking data"
"# Start time: 20180925T200210"
"# Group: A"
"# Subject: Adela"
"# Activity type: Climbing stairs"
"# Sensor position: Wrist"
"# Side of body: Left"
"# Sensor mounting: Body"
"# Number of steps: 100"
"# Notes: "
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1537902168282","886","1.3027344","0.28808594","-0.26171875","34.1875","107.25","264.53125"
"1537902168282","887","1.484375","0.203125","-0.296875","-1.8125","98.15625","282.40625"
"1537902168282","888","1.4707031","0.11230469","-0.328125","-30.3125","70.28125","278.5625"
"1537902168480","889","1.3857422","0.13769531","-0.38867188","-70.84375","62.8125","261.34375"
"1537902168481","890","1.4267578","0.18554688","-0.48046875","-40.8125","42.0625","240.59375"
"1537902168482","891","1.3261719","0.060546875","-0.41210938","-34.15625","21.75","224.5"
"1537902168482","892","1.2275391","0.07714844","-0.22167969","-88.53125","9.78125","200.6875"
"1537902168482","893","1.0732422","0.21191406","-0.33007812","-58.625","-9.625","160.28125"
"1537902168677","894","0.9824219","0.01171875","-0.3076172","-36.34375","-25.375","120.3125"
"1537902168677","895","0.84277344","-0.119140625","-0.31933594","-68.09375","-39.71875","87.21875"
"1537902168678","896","0.91015625","-0.20117188","-0.27734375","-124.71875","-39.71875","62.9375"
"1537902168678","897","1.1376953","0.032226562","-0.25390625","-151.90625","-37.09375","39.3125"
"1537902168679","898","0.9873047","0.32617188","-0.24511719","-68.9375","-33.3125","5.375"
"1537902168879","899","0.8076172","0.33496094","-0.18359375","48.59375","-14.375","-28.1875"
"1537902168879","900","0.9736328","0.47265625","-0.05078125","123.125","5.8125","-62.5625"
"1537902168880","901","1.0224609","0.4013672","-0.040039062","177.03125","7.875","-118.59375"
"1537902168880","902","1.1513672","0.14648438","0.01171875","195.53125","-4.5625","-176.03125"
"1537902168880","903","1.4130859","0.16210938","-0.020507812","174.28125","-28.0","-222.40625"
"1537902169275","904","1.6689453","0.15039062","0.020507812","130.34375","-46.84375","-260.3125"
"1537902169275","905","1.9433594","0.16796875","-0.01953125","101.84375","-52.46875","-283.1875"
"1537902169276","906","1.6396484","0.038085938","-0.03515625","72.59375","-71.15625","-294.4375"
"1537902169276","907","1.4306641","0.19433594","-0.095703125","19.75","-52.71875","-296.9375"
"1537902169277","908","1.2724609","0.18847656","-0.123046875","8.09375","-55.90625","-290.59375"
"1537902169277","909","1.1044922","0.2265625","-0.14355469","-13.40625","-46.0","-259.75"
"1537902169277","910","1.1699219","0.37597656","-0.16894531","3.375","-42.03125","-227.59375"
"1537902169278","911","1.0996094","0.27539062","-0.13378906","20.96875","-34.96875","-186.15625"
"1537902169278","912","1.1308594","0.31933594","-0.140625","26.28125","-10.1875","-135.5625"
"1537902169475","913","0.9511719","0.3017578","-0.07910156","39.8125","46.46875","-2.5625"
"1537902169475","914","0.82128906","0.24902344","-0.056640625","32.1875","87.84375","94.1875"
"1537902169475","915","0.72265625","0.07128906","-0.25","16.875","115.9375","160.40625"
"1537902169476","916","0.86035156","0.107421875","-0.3798828","6.25","92.0","204.96875"
"1537902169671","917","0.9716797","0.016601562","-0.2705078","-22.875","85.65625","261.96875"
"1537902169672","918","1.3251953","0.018554688","-0.30566406","-68.46875","93.09375","322.09375"
"1537902169672","919","1.6689453","0.15917969","-0.3779297","-103.5625","85.53125","356.21875"
"1537902169672","920","1.7851562","0.30859375","-0.546875","-97.03125","67.71875","358.53125"
"1537902169672","921","1.6601562","0.25","-0.3515625","-120.15625","34.625","322.5"
"1537902169673","922","1.3447266","0.3388672","-0.234375","-118.15625","10.75","247.0"
"1537902169871","923","1.1845703","0.18945312","-0.3408203","-83.46875","-8.46875","151.0625"
"1537902169872","924","1.1933594","0.025390625","-0.3486328","-120.03125","-23.1875","79.46875"
"1537902169872","925","1.2333984","0.20800781","-0.2578125","-178.3125","-31.0625","31.0625"
"1537902169873","926","0.9658203","0.48046875","-0.21972656","-179.59375","-28.5625","8.625"
"1537902169873","927","0.70410156","0.6503906","-0.18359375","-81.21875","-1.03125","-0.84375"
"1537902170068","928","0.8105469","0.6269531","-0.16113281","67.90625","28.34375","-11.59375"
"1537902170068","929","0.984375","0.5185547","-0.23242188","204.0625","38.59375","-38.625"
"1537902170069","930","1.0732422","0.22265625","-0.12011719","228.84375","22.78125","-109.75"
"1537902170069","931","1.3720703","0.036132812","-0.0087890625","168.0625","3.96875","-180.78125"
"1537902170070","932","1.4316406","0.13476562","-0.046875","141.9375","-19.03125","-236.625"
"1537902170269","933","1.5791016","0.09082031","-0.119140625","112.6875","-38.375","-274.28125"
"1537902170269","934","1.5859375","0.09765625","-0.14257812","65.9375","-48.75","-290.78125"
"1537902170270","935","1.4707031","0.087890625","-0.14550781","36.03125","-53.28125","-288.3125"
"1537902170270","936","1.2802734","0.16308594","-0.12988281","12.0","-54.96875","-276.0"
"1537902170270","937","1.1923828","0.2734375","-0.14648438","6.96875","-44.96875","-266.28125"
"1537902170468","938","1.2890625","0.18554688","-0.1953125","34.4375","-42.46875","-229.1875"
"1537902170468","939","1.3251953","0.19921875","-0.107421875","51.40625","-48.6875","-179.625"
"1537902170468","940","1.140625","0.111328125","-0.10058594","20.84375","-21.96875","-116.15625"
"1537902170468","941","1.1005859","0.25097656","-0.1953125","4.21875","3.375","-41.375"
"1537902170664","942","0.88183594","0.14453125","-0.12988281","0.8125","23.46875","36.4375"
"1537902170665","943","0.8466797","0.1875","-0.16992188","-13.59375","56.78125","101.75"
"1537902170665","944","0.83984375","0.11425781","-0.20410156","-10.0625","58.375","151.75"
"1537902170666","945","0.85253906","0.13378906","-0.21191406","-41.0625","67.71875","196.59375"
"1537902170666","946","1.0683594","0.115234375","-0.29785156","-52.90625","66.375","246.90625"
"1537902170863","947","1.2734375","0.11230469","-0.27929688","-76.75","57.6875","292.53125"
"1537902170864","948","1.4472656","0.18164062","-0.26953125","-105.75","44.5625","323.25"
"1537902170864","949","1.6923828","0.25878906","-0.2548828","-135.40625","26.75","327.53125"
"1537902170865","950","1.4912109","0.3095703","-0.109375","-176.5625","1.3125","284.125"
"1537902170865","951","1.2646484","0.49902344","-0.20898438","-143.78125","-19.28125","193.0625"
"1537902171061","952","1.3193359","0.13378906","-0.22753906","-97.625","-20.25","120.625"
"1537902171063","953","1.2978516","0.31054688","-0.24804688","-106.25","-27.9375","70.6875"
"1537902171063","954","1.0859375","0.4560547","-0.14746094","-84.9375","-25.9375","37.65625"
"1537902171063","955","0.9394531","0.49023438","-0.13769531","-51.4375","-3.59375","22.84375"
"1537902171064","956","0.9560547","0.5732422","-0.20019531","25.96875","15.6875","4.03125"
"1537902171263","957","1.0439453","0.5078125","-0.21875","130.9375","18.9375","-32.34375"
"1537902171263","958","0.9121094","0.23046875","-0.14160156","169.8125","8.25","-94.28125"
"1537902171263","959","1.1679688","0.13671875","-0.12988281","126.5625","-2.84375","-154.15625"
"1537902171263","960","1.2568359","0.123046875","-0.0703125","101.53125","-21.90625","-204.28125"
"1537902171265","961","1.3369141","0.18164062","-0.05859375","91.09375","-25.1875","-238.59375"
"1537902171460","962","1.5126953","0.20703125","-0.111328125","128.9375","-33.625","-250.0"
"1537902171460","963","1.4140625","0.045898438","-0.030273438","118.625","-58.15625","-245.46875"
"1537902171461","964","1.2441406","0.119140625","-0.07128906","52.5625","-46.75","-230.53125"
"1537902171462","965","1.1181641","0.107421875","-0.087890625","36.9375","-46.6875","-218.375"
"1537902171462","966","1.0546875","0.17578125","-0.12890625","18.21875","-36.90625","-192.875"
"1537902171658","967","1.1816406","0.19628906","-0.033203125","24.125","-36.25","-154.53125"
"1537902171859","968","1.0419922","0.103515625","-0.07128906","25.59375","-19.46875","-118.28125"
"1537902171860","969","1.2177734","0.14257812","-0.091796875","11.9375","-2.96875","-77.03125"
"1537902171860","970","1.1542969","0.1875","-0.12402344","12.28125","15.65625","-17.4375"
"1537902171860","971","1.0722656","0.17285156","-0.11328125","-5.03125","46.78125","61.90625"
"1537902171862","972","0.9189453","0.14550781","-0.20605469","-20.375","64.59375","131.0625"
"1537902171864","973","0.91503906","0.12109375","-0.27929688","-39.28125","68.1875","175.59375"
"1537902171864","974","1.0087891","0.12207031","-0.34765625","-46.375","65.3125","210.8125"
"1537902171864","975","1.25","0.09472656","-0.4375","-46.65625","50.4375","239.625"
"1537902171864","976","1.2226562","0.09765625","-0.43847656","-75.65625","36.6875","255.1875"
"1537902172257","977","1.3603516","0.16015625","-0.4189453","-98.375","19.90625","263.125"
"1537902172257","978","1.3193359","0.19726562","-0.2783203","-115.9375","-1.875","248.65625"
"1537902172257","979","1.2070312","0.32128906","-0.23144531","-98.3125","-19.5","202.9375"
"1537902172454","980","0.9785156","0.044921875","-0.21875","-58.28125","-25.625","173.65625"
"1537902172454","981","0.9902344","0.15234375","-0.3203125","-60.28125","-26.90625","134.46875"
"1537902172454","982","0.9580078","-0.0390625","-0.25683594","-55.59375","-28.3125","97.28125"
"1537902172457","983","1.0234375","0.021484375","-0.2578125","-61.75","-21.40625","65.25"
"1537902172457","984","0.9814453","0.064453125","-0.3154297","-57.78125","-7.84375","51.09375"
"1537902172458","985","0.8652344","0.31640625","-0.25976562","-5.03125","3.8125","30.46875"
"1537902172458","986","1.1113281","0.26367188","-0.15917969","144.8125","24.625","-68.65625"
"1537902172459","987","0.86621094","0.10058594","-0.13867188","160.59375","7.875","-125.59375"
"1537902172459","988","1.1298828","0.2705078","-0.052734375","163.84375","-6.09375","-172.125"
"1537902172652","989","1.4150391","0.18457031","-0.0087890625","195.21875","-34.84375","-213.25"
"1537902172653","990","1.8613281","0.021484375","0.032226562","129.28125","-75.71875","-272.21875"
"1537902172653","991","1.6044922","0.10058594","0.0126953125","26.15625","-71.28125","-291.5625"
"1537902172654","992","1.4238281","0.375","-0.06738281","0.375","-50.53125","-297.78125"
"1537902172654","993","1.1376953","0.31445312","-0.021484375","32.375","-49.59375","-283.125"
"1537902172655","994","0.9238281","0.36035156","-0.0068359375","14.96875","-39.40625","-257.6875"
"1537902172854","995","0.7998047","0.46484375","-0.05859375","27.96875","-31.1875","-228.375"
"1537902172854","996","0.54785156","0.44921875","-0.12109375","18.9375","-27.875","-202.09375"
"1537902172855","997","0.3876953","0.6357422","-0.22558594","-18.96875","-8.96875","-179.5625"
"1537902172855","998","0.3935547","0.7558594","-0.18554688","15.65625","-4.0","-144.71875"
"1537902172855","999","0.3798828","0.6660156","-0.15820312","40.6875","9.46875","-90.03125"
"1537902173050","1000","0.42871094","0.6699219","-0.16992188","33.90625","35.78125","-16.84375"
"1537902173050","1001","0.7109375","0.52734375","-0.15332031","42.9375","72.59375","62.03125"
"1537902173051","1002","0.828125","0.4267578","-0.125","43.90625","101.15625","116.03125"
"1537902173051","1003","0.7470703","0.33007812","-0.16015625","51.28125","117.21875","157.125"
"1537902173052","1004","0.90234375","0.18457031","-0.29003906","26.375","121.34375","185.5"
"1537902173645","1005","0.9472656","0.2607422","-0.30566406","16.3125","94.8125","212.78125"
"1537902173645","1006","1.1376953","0.07910156","-0.23144531","-8.9375","87.1875","248.28125"
"1537902173647","1007","1.4199219","0.123046875","-0.25976562","-63.6875","83.5625","279.3125"
"1537902173648","1008","1.4931641","0.26367188","-0.3076172","-78.28125","69.90625","284.0"
"1537902173648","1009","1.484375","0.25683594","-0.32226562","-62.65625","57.28125","264.15625"
"1537902173648","1010","1.3369141","0.24121094","-0.23242188","-46.0625","37.75","219.5"
"1537902173649","1011","1.3691406","0.26464844","-0.23046875","-14.125","28.71875","152.84375"
"1537902173650","1012","1.1162109","0.16015625","-0.21484375","21.75","12.96875","96.375"
"1537902173650","1013","0.8964844","0.10839844","-0.26367188","26.875","10.6875","66.28125"
"1537902173845","1014","1.140625","-0.30566406","-0.20019531","-13.40625","-38.5","16.78125"
"1537902173846","1015","0.9658203","0.09765625","-0.11816406","-3.6875","-35.75","-22.875"
"1537902173846","1016","0.76953125","0.2890625","-0.055664062","97.875","-40.4375","-67.75"
"1537902173846","1017","0.82714844","0.3720703","0.057617188","160.78125","-45.6875","-115.59375"
"1537902173846","1018","1.2041016","0.15625","0.047851562","191.375","-60.90625","-159.65625"
"1537902174043","1019","1.6074219","0.095703125","0.04296875","128.375","-85.8125","-209.65625"
"1537902174045","1020","1.8994141","-0.03125","0.09667969","62.34375","-98.6875","-260.375"
"1537902174046","1021","1.6875","-0.053710938","-0.07910156","-49.59375","-82.9375","-298.9375"
"1537902174046","1022","1.4833984","0.21582031","-0.21777344","-84.15625","-58.46875","-327.5"
"1537902174241","1023","1.4716797","0.26367188","-0.109375","-68.59375","-40.5625","-327.09375"
"1537902174241","1024","1.4023438","0.4140625","-0.036132812","-22.6875","-17.375","-306.03125"
"1537902174243","1025","1.5488281","0.38867188","-0.16992188","46.09375","-23.375","-282.40625"
"1537902174244","1026","1.2529297","0.24121094","-0.1953125","43.40625","-23.90625","-244.625"
"1537902174244","1027","1.0976562","0.21191406","-0.16210938","33.59375","-14.875","-199.03125"
"1537902174245","1028","0.7988281","0.16699219","-0.119140625","30.59375","-0.03125","-142.03125"
"1537902174444","1029","0.76660156","0.13085938","-0.068359375","31.8125","23.40625","-61.59375"
"1537902174445","1030","0.5253906","0.1171875","-0.111328125","11.3125","55.9375","31.5"
"1537902174445","1031","0.5078125","0.1171875","-0.25976562","12.28125","86.0","107.375"
"1537902174445","1032","0.6738281","0.20214844","-0.3330078","10.21875","87.40625","161.25"
"1537902174446","1033","0.87890625","0.19726562","-0.38867188","5.40625","88.59375","212.21875"
"1537902174640","1034","1.0166016","0.203125","-0.42578125","-32.5625","83.4375","264.53125"
"1537902174640","1035","1.2148438","0.19238281","-0.4560547","-41.59375","84.96875","325.25"
"1537902174640","1036","1.5888672","0.18554688","-0.5078125","-50.6875","85.59375","374.03125"
"1537902174642","1037","1.8613281","0.32910156","-0.50097656","-56.96875","60.0625","379.15625"
"1537902174642","1038","1.7285156","0.3251953","-0.28125","-35.9375","26.1875","340.53125"
"1537902174838","1039","1.3300781","0.19335938","-0.43164062","-17.375","9.46875","258.1875"
"1537902175038","1040","1.2558594","-0.024414062","-0.43164062","-6.09375","-10.96875","165.03125"
"1537902175038","1041","1.2363281","0.0029296875","-0.4404297","-41.71875","-25.375","108.15625"
"1537902175043","1042","1.1484375","0.18652344","-0.32226562","-84.3125","-38.5625","65.75"
"1537902175047","1043","1.0976562","0.1796875","-0.1171875","-98.4375","-28.96875","31.8125"
"1537902175236","1044","1.0185547","0.36523438","-0.09667969","-70.34375","-19.5625","-6.59375"
"1537902175238","1045","0.9580078","0.50097656","-0.15136719","37.75","-3.53125","-49.625"
"1537902175238","1046","0.73535156","0.3466797","-0.10644531","123.625","-6.8125","-99.125"
"1537902175238","1047","0.97265625","0.3955078","0.0234375","162.0","5.375","-152.71875"
"1537902175238","1048","1.1523438","0.27929688","0.07519531","210.78125","-12.6875","-191.34375"
"1537902175239","1049","1.6103516","0.33398438","0.05859375","200.15625","-27.6875","-218.0"
"1537902175240","1050","1.6796875","0.2607422","0.14355469","188.5625","-58.03125","-248.09375"
"1537902175241","1051","1.9023438","0.21679688","0.16894531","135.40625","-64.25","-282.78125"
"1537902175241","1052","1.7568359","0.36132812","0.09863281","107.4375","-61.875","-310.40625"
"1537902175434","1053","1.5839844","0.47070312","0.0859375","146.375","-72.3125","-321.34375"
"1537902175435","1054","1.2626953","0.46484375","0.24902344","191.125","-71.53125","-307.84375"
"1537902175435","1055","1.0693359","0.24316406","0.08886719","168.0625","-70.0625","-269.78125"
"1537902175633","1056","0.8701172","0.2919922","-0.0546875","58.75","-75.25","-242.4375"
"1537902175634","1057","0.6328125","0.36914062","-0.13183594","-14.5625","-67.5","-204.53125"
"1537902175634","1058","0.5576172","0.45996094","-0.18945312","-39.40625","-40.8125","-149.84375"
"1537902175635","1059","0.57421875","0.45117188","-0.16015625","-21.8125","-4.75","-70.1875"
"1537902175635","1060","0.7207031","0.39941406","-0.23242188","-25.625","63.875","25.03125"
"1537902175635","1061","0.9589844","0.18457031","-0.12695312","-6.4375","99.03125","87.90625"
"1537902175636","1062","1.2382812","0.23535156","-0.21484375","-6.1875","135.75","148.0625"
"1537902175831","1063","1.3701172","0.048828125","-0.3173828","27.25","113.0","206.3125"
"1537902175833","1064","1.1679688","0.028320312","-0.40039062","-57.84375","116.90625","227.84375"
"1537902175833","1065","1.0839844","0.20019531","-0.4326172","-77.625","81.75","258.71875"
"1537902176031","1066","1.4150391","0.19140625","-0.44140625","-42.09375","71.90625","313.3125"
"1537902176032","1067","1.6855469","0.29296875","-0.49121094","-50.40625","64.09375","336.375"
"1537902176033","1068","1.6865234","0.45898438","-0.4140625","-39.71875","41.34375","316.96875"
"1537902176033","1069","1.4042969","0.54003906","-0.46679688","51.0","25.46875","248.90625"
"1537902176034","1070","1.1210938","0.06738281","-0.49609375","126.375","18.4375","145.09375"
"1537902176034","1071","0.98828125","-0.3359375","-0.46679688","120.5","2.21875","101.8125"
"1537902176035","1072","0.8769531","-0.26367188","-0.42285156","9.1875","-17.0625","84.59375"
"1537902176230","1073","0.80859375","-0.16796875","-0.36914062","-68.59375","-21.28125","90.46875"
"1537902176230","1074","0.6972656","-0.23632812","-0.2890625","-48.1875","-45.46875","79.34375"
"1537902176429","1075","0.7158203","-0.3515625","-0.19238281","-20.53125","-53.8125","72.15625"
"1537902176429","1076","0.890625","-0.43164062","-0.068359375","-31.53125","-53.5","67.9375"
"1537902176627","1077","0.9667969","-0.37304688","-0.0625","-49.46875","-40.5","49.4375"
"1537902176628","1078","0.9892578","-0.15527344","-0.091796875","-35.875","-23.59375","15.1875"
"1537902176628","1079","0.9765625","0.13476562","0.017578125","15.78125","-4.4375","-27.03125"
"1537902176630","1080","0.9638672","0.27734375","-0.07519531","115.125","10.34375","-97.59375"
"1537902176630","1081","0.77246094","0.13183594","-0.049804688","157.5625","-11.15625","-165.46875"
"1537902176630","1082","1.1123047","0.1796875","-0.12597656","148.65625","-10.84375","-214.90625"
"1537902176631","1083","1.6972656","0.12597656","-0.103515625","147.0","-43.875","-256.90625"
"1537902176631","1084","1.8886719","0.095703125","0.018554688","98.34375","-71.625","-291.875"
"1537902176632","1085","2.0029297","0.14648438","-0.020507812","88.28125","-78.59375","-310.125"
"1537902176826","1086","1.9902344","0.09375","-0.025390625","54.46875","-87.5","-311.875"
"1537902176826","1087","1.5830078","0.18164062","-0.0859375","-22.75","-79.75","-299.6875"
"1537902176827","1088","1.703125","0.29296875","-0.015625","1.5625","-62.0625","-283.75"
"1537902176827","1089","1.5976562","0.15429688","-0.07519531","49.9375","-65.28125","-258.84375"
"1537902176828","1090","1.2978516","0.09765625","-0.10839844","51.65625","-50.8125","-221.25"
"1537902176828","1091","1.1494141","0.1015625","-0.10253906","48.53125","-41.59375","-164.90625"
"1537902177025","1092","0.8251953","0.0546875","-0.068359375","15.40625","-16.9375","-84.96875"
"1537902177025","1093","0.65234375","0.14453125","-0.087890625","-4.125","22.28125","3.90625"
"1537902177026","1094","0.5419922","0.072265625","-0.15527344","-9.3125","51.46875","84.78125"
"1537902177026","1095","0.6152344","0.14746094","-0.14453125","-25.1875","71.71875","160.71875"
"1537902177027","1096","0.83496094","0.16210938","-0.26367188","-16.21875","93.40625","245.25"
"1537902177223","1097","1.0566406","0.041992188","-0.27148438","-27.0625","98.03125","313.1875"
"1537902177223","1098","1.3310547","0.041015625","-0.29882812","-72.1875","107.4375","367.9375"
"1537902177223","1099","1.8740234","0.19042969","-0.36035156","-101.0","95.90625","409.71875"
"1537902177224","1100","2.0029297","0.27246094","-0.35742188","-94.53125","61.125","415.15625"
"1537902177225","1101","1.8212891","0.32617188","-0.21484375","-111.84375","31.4375","369.21875"
"1537902177423","1102","1.53125","0.57421875","-0.38085938","-68.59375","5.875","261.1875"
"1537902177423","1103","1.2890625","0.15527344","-0.30078125","-10.09375","-7.1875","146.5"
"1537902177425","1104","1.3349609","0.07128906","-0.28027344","-52.34375","-14.3125","73.5625"
"1537902177426","1105","1.1474609","0.24902344","-0.2783203","-112.96875","-8.21875","26.90625"
"1537902177426","1106","0.8496094","0.59765625","-0.25976562","-128.09375","2.03125","-5.125"
"1537902177819","1107","0.79589844","0.6591797","-0.21972656","2.46875","20.53125","-24.28125"
"1537902177819","1108","0.98339844","0.5371094","-0.28027344","157.5625","26.8125","-49.625"
"1537902177821","1109","0.88183594","0.25683594","-0.21582031","219.375","-1.5625","-101.0625"
"1537902177821","1110","1.2304688","0.06933594","-0.12597656","158.84375","-22.75","-167.84375"
"1537902177823","1111","1.5126953","0.0107421875","-0.20019531","122.65625","-64.125","-233.09375"
"1537902177823","1112","1.6953125","0.07324219","-0.1484375","90.0625","-77.0625","-282.90625"
"1537902177823","1113","1.8828125","0.041992188","-0.15722656","93.65625","-104.0625","-311.40625"
"1537902177823","1114","1.5517578","0.052734375","-0.083984375","40.25","-106.125","-305.28125"
"1537902177824","1115","1.3525391","0.22167969","-0.15625","22.1875","-94.03125","-281.3125"
"1537902178021","1116","1.1152344","0.18847656","-0.107421875","23.9375","-98.5625","-246.46875"
"1537902178021","1117","0.9785156","0.2109375","-0.043945312","7.59375","-79.6875","-211.65625"
"1537902178021","1118","1.0849609","0.2529297","-0.22460938","11.8125","-64.375","-177.65625"
"1537902178021","1119","1.0703125","0.2705078","-0.21386719","-11.875","-53.5","-146.28125"
"1537902178023","1120","0.98535156","0.34179688","-0.20898438","-14.125","-26.15625","-106.5625"
"1537902178023","1121","1.0292969","0.3486328","-0.20898438","14.125","-3.84375","-44.1875"
"1537902178217","1122","0.9277344","0.22558594","-0.140625","-7.59375","18.5625","39.4375"
"1537902178218","1123","0.80078125","0.25097656","-0.099609375","-62.84375","56.71875","126.90625"
"1537902178218","1124","0.828125","0.3095703","-0.13769531","-77.125","80.78125","190.8125"
"1537902178218","1125","0.9375","0.3125","-0.22558594","-41.78125","85.71875","243.96875"
"1537902178219","1126","1.1113281","0.21191406","-0.26171875","-0.28125","80.65625","296.8125"
"1537902178418","1127","1.3828125","0.12207031","-0.27148438","-29.46875","88.6875","333.625"
"1537902178418","1128","1.5625","0.109375","-0.32910156","-85.3125","80.09375","352.84375"
"1537902178419","1129","1.78125","0.19140625","-0.3544922","-113.375","61.25","351.6875"
"1537902178419","1130","1.5810547","0.27929688","-0.25585938","-116.5625","29.25","310.3125"
"1537902178419","1131","1.3115234","0.45507812","-0.30078125","-94.8125","15.75","232.4375"
"1537902178615","1132","1.0195312","0.30273438","-0.24609375","-38.4375","-10.125","138.8125"
"1537902178615","1133","0.9296875","0.09277344","-0.2939453","-56.4375","-11.6875","68.0625"
"1537902178615","1134","1.0039062","0.05078125","-0.30371094","-142.8125","-15.0","16.90625"
"1537902178813","1135","1.0732422","0.3251953","-0.3388672","-187.90625","-15.25","-34.0"
"1537902178813","1136","0.92871094","0.50097656","-0.328125","-100.4375","-7.625","-67.5"
"1537902178814","1137","0.7558594","0.51464844","-0.2998047","47.9375","11.96875","-82.875"
"1537902178814","1138","1.0351562","0.421875","-0.26171875","164.8125","41.65625","-82.875"
"1537902178815","1139","1.0966797","0.25","-0.34960938","235.5","19.78125","-85.25"
"1537902179014","1140","1.0488281","0.037109375","-0.13769531","177.28125","-7.1875","-115.65625"
"1537902179016","1141","1.5048828","0.25390625","-0.06933594","122.8125","-28.3125","-150.3125"
"1537902179016","1142","1.8095703","0.08300781","-0.0126953125","142.28125","-75.90625","-194.75"
"1537902179016","1143","1.7402344","-0.17382812","-0.018554688","44.625","-91.84375","-244.8125"
"1537902179017","1144","1.5888672","-0.030273438","-0.12890625","-42.21875","-81.84375","-281.3125"
"1537902179017","1145","1.3974609","0.125","-0.20605469","-77.6875","-70.90625","-299.125"
"1537902179017","1146","1.1376953","0.21972656","-0.16699219","-62.28125","-59.96875","-294.25"
"1537902179211","1147","0.9501953","0.19726562","-0.109375","-18.78125","-48.375","-275.5625"
"1537902179211","1148","0.859375","0.26171875","-0.16601562","3.6875","-37.8125","-251.09375"
"1537902179211","1149","0.9091797","0.3095703","-0.22167969","33.90625","-24.09375","-203.5625"
"1537902179212","1150","0.92578125","0.3671875","-0.24902344","37.5","-6.03125","-127.4375"
"1537902179412","1151","0.88671875","0.37695312","-0.25","32.75","24.96875","-33.75"
"1537902179413","1152","0.86035156","0.3798828","-0.19140625","0.4375","57.21875","55.125"
"1537902179414","1153","0.95996094","0.4560547","-0.15039062","-10.46875","83.8125","143.75"
"1537902179414","1154","0.8457031","0.26464844","-0.26953125","9.46875","94.5625","206.5"
"1537902179414","1155","0.8847656","0.14550781","-0.26660156","-12.96875","82.09375","235.40625"
"1537902179414","1156","1.0068359","0.14746094","-0.24511719","-44.09375","74.125","264.34375"
"1537902179609","1157","1.2705078","0.103515625","-0.29003906","-68.75","71.0","306.15625"
"1537902179610","1158","1.5048828","0.11621094","-0.32910156","-96.09375","60.4375","330.9375"
"1537902179610","1159","1.6572266","0.2265625","-0.31640625","-124.5625","39.09375","326.1875"
"1537902179610","1160","1.5927734","0.27148438","-0.15820312","-149.40625","10.03125","273.8125"
"1537902179610","1161","1.2158203","0.32128906","-0.16015625","-155.875","-8.84375","198.0"
"1537902179809","1162","1.1269531","0.22753906","-0.18457031","-78.34375","-24.34375","123.34375"
"1537902179809","1163","1.2910156","0.23339844","-0.26171875","-78.28125","-28.84375","68.96875"
"1537902179810","1164","1.2246094","0.22753906","-0.25390625","-78.65625","-37.8125","37.90625"
"1537902179810","1165","1.0244141","0.22558594","-0.22949219","-85.78125","-27.21875","25.28125"
"1537902179810","1166","0.7558594","0.30566406","-0.26757812","-76.28125","-1.375","18.6875"
"1537902180007","1167","0.8222656","0.5292969","-0.23730469","-19.875","22.71875","4.59375"
"1537902180007","1168","0.9765625","0.60546875","-0.17675781","116.28125","32.4375","-18.5625"
"1537902180007","1169","0.92285156","0.37597656","-0.11035156","220.3125","14.40625","-66.65625"
"1537902180009","1170","1.1044922","0.1953125","-0.00390625","199.4375","-3.84375","-130.5"
"1537902180010","1171","1.3066406","0.123046875","-0.0078125","153.59375","-31.1875","-183.34375"
"1537902180205","1172","1.4980469","0.13378906","0.017578125","110.6875","-45.9375","-223.03125"
"1537902180205","1173","1.6142578","0.19042969","0.022460938","99.875","-55.90625","-250.375"
"1537902180206","1174","1.5517578","0.1484375","0.0107421875","55.875","-52.21875","-270.4375"
"1537902180206","1175","1.4677734","0.2861328","0.0078125","40.3125","-37.75","-279.59375"
"1537902180403","1176","1.3447266","0.33398438","0.043945312","37.1875","-33.78125","-270.875"
"1537902180405","1177","1.2158203","0.38378906","0.061523438","49.46875","-28.3125","-247.1875"
"1537902180406","1178","0.9589844","0.26171875","-0.032226562","37.25","-31.28125","-220.28125"
"1537902180406","1179","0.6826172","0.2939453","-0.06933594","-7.3125","-27.5625","-200.3125"
"1537902180406","1180","0.5732422","0.45996094","-0.11328125","-15.53125","-9.25","-179.1875"
"1537902180406","1181","0.6035156","0.5283203","-0.12597656","36.03125","0.125","-139.46875"
"1537902180602","1182","0.6123047","0.5097656","-0.14941406","68.3125","12.84375","-74.34375"
"1537902180603","1183","0.64746094","0.4765625","-0.17773438","52.21875","42.25","6.71875"
"1537902180603","1184","0.7841797","0.41992188","-0.14746094","27.96875","77.53125","85.40625"
"1537902180603","1185","0.5605469","0.46484375","-0.25976562","17.53125","125.4375","161.9375"
"1537902180804","1186","0.9169922","0.453125","-0.5732422","73.25","144.5","200.09375"
"1537902181003","1187","1.2285156","-0.013671875","-0.22167969","71.0625","108.53125","217.09375"
"1537902181004","1188","1.3964844","0.080078125","-0.14648438","-11.625","106.875","219.125"
"1537902181005","1189","1.2978516","0.072265625","-0.34375","-31.28125","83.875","207.09375"
"1537902181005","1190","1.2636719","0.049804688","-0.36035156","-39.71875","68.0625","194.03125"
